,permalink,company_name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,days_in_op,first_funding_dayinop,last_funding_dayinop,sa_funded_at,sa_raised_amount_usd,sa_funded_daysop,ag_funded_at,ag_raised_amount_usd,ve_funded_at,ve_raised_amount_usd,cr_funded_at,cr_raised_amount_usd,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,ave_inf_y,adj_base2018,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj
6261,/company/singly,Singly,analytics,8950000,acquired,USA,CA,SF Bay,San Francisco,2,2010-12-21,12,2010-Q4,2010,2011-02-01,2012-04-23,2013-08-22,1015 days 00:00:00.000000000,42.0,489 days 00:00:00.000000000,2011-02-01 00:00:00,8950000.0,42.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,7786500.0,0.0,0.0,0.0
6262,/company/singulex,Singulex,biotech,117685540,operating,USA,CA,SF Bay,Alameda,6,2003-01-01,1,2003-Q1,2003,2006-07-17,2013-09-26,2012-01-01,3926 days 00:00:00.000000000,1293.0,3921 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.58181818,0.73,0.0,0.0,0.0,0.0
6263,/company/singwho,SingWho,music,300000,operating,USA,NY,New York,New York,1,2012-01-01,1,2012-Q1,2012,2013-03-25,2013-03-25,2012-10-01,639 days 00:00:00.000000000,449.0,449 days 00:00:00.000000000,0,0.0,0.0,2013-03-25 00:00:00,300000.0,0,0.0,0,0.0,0.0,449.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,273000.0,0.0,0.0
6264,/company/sionex,Sionex,hardware,12000000,operating,USA,MA,Boston,Bedford,1,2001-01-01,1,2001-Q1,2001,2005-12-07,2005-12-07,2001-01-01,4656 days 00:00:00.000000000,1801.0,1801 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,16.88888889,0.7,0.0,0.0,0.0,0.0
6265,/company/sionyx,SiOnyx,semiconductor,20150000,operating,USA,MA,Boston,Beverly,3,2006-01-01,1,2006-Q1,2006,2006-06-23,2012-04-11,2011-11-09,2830 days 00:00:00.000000000,173.0,2292 days 00:00:00.000000000,0,0.0,0.0,2006-06-23 00:00:00,750000.0,2012-04-11 00:00:00,6900000.0,0,0.0,0.0,173.0,2292.0,0,0,1,0,0,19.36363636,0.8,0.0,600000.0,5520000.0,0.0
6266,/company/sipera-systems,Sipera Systems,security,39730000,operating,USA,TX,Dallas,Richardson,4,2003-01-01,1,2003-Q1,2003,2005-02-04,2010-05-18,2010-04-28,3926 days 00:00:00.000000000,765.0,2694 days 00:00:00.000000000,2005-02-04 00:00:00,6300000.0,765.0,0,0.0,2010-05-18 00:00:00,10230000.0,0,0.0,0.0,0.0,2694.0,0,0,0,1,0,17.58181818,0.73,4599000.0,0.0,7467900.0,0.0
6267,/company/siperian,Siperian,software,25000000,acquired,USA,CA,SF Bay,Foster City,1,2000-01-01,1,2000-Q1,2000,2008-01-01,2008-01-01,2005-01-01,5022 days 00:00:00.000000000,2922.0,2922 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,16.39393939,0.68,0.0,0.0,0.0,0.0
6268,/company/siri,Siri,software,24000000,acquired,USA,CA,SF Bay,San Jose,2,2007-12-01,12,2007-Q4,2007,2008-10-13,2009-11-24,2013-09-20,2131 days 00:00:00.000000000,317.0,724 days 00:00:00.000000000,2008-10-13 00:00:00,8500000.0,317.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.94363636,0.82,6970000.0,0.0,0.0,0.0
6269,/company/sirtris-pharmaceuticals,Sirtris Pharmaceuticals,biotech,82000000,acquired,USA,MA,Boston,Cambridge,4,2004-01-01,1,2004-Q1,2004,2004-01-01,2006-04-19,2004-01-01,3561 days 00:00:00.000000000,0.0,839 days 00:00:00.000000000,2004-01-01 00:00:00,18000000.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,18.08080808,0.75,13500000.0,0.0,0.0,0.0
6270,/company/sisense,SiSense,analytics,10000000,operating,USA,CA,SF Bay,Redwood Shores,1,2010-09-22,9,2010-Q3,2010,2013-04-03,2013-04-03,2013-04-07,1105 days 00:00:00.000000000,924.0,924 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2013-04-03 00:00:00,10000000.0,0,0.0,0.0,0.0,924.0,1,0,0,0,0,21.02585859,0.87,0.0,0.0,8700000.0,0.0
6271,/company/site9,Site9,software,1650000,operating,USA,OR,Portland,Portland,4,1998-01-01,1,1998-Q1,1998,2006-07-25,2012-11-15,1998-01-01,5752 days 00:00:00.000000000,3127.0,5432 days 00:00:00.000000000,0,0.0,0.0,2011-11-30 00:00:00,50000.0,2006-07-25 00:00:00,1600000.0,0,0.0,0.0,5081.0,3127.0,0,0,0,0,0,15.46464646,0.65,0.0,32500.0,1040000.0,0.0
6272,/company/sitebrains,SiteBrains,software,350000,operating,USA,CA,SF Bay,San Francisco,1,2010-08-01,8,2010-Q3,2010,2010-08-01,2010-08-01,2010-08-01,1157 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2010-08-01 00:00:00,350000.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,304500.0,0.0,0.0
6273,/company/siterra,Siterra,software,7000000,operating,USA,CA,SF Bay,San Francisco,1,2001-01-01,1,2001-Q1,2001,2005-10-25,2005-10-25,2007-09-01,4656 days 00:00:00.000000000,1758.0,1758 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,16.88888889,0.7,0.0,0.0,0.0,0.0
6274,/company/sitesimon,Sitesimon,web,25000,operating,USA,NY,New York,New York,1,2010-04-01,4,2010-Q2,2010,2011-06-06,2011-06-06,2012-05-08,1279 days 00:00:00.000000000,431.0,431 days 00:00:00.000000000,0,0.0,0.0,2011-06-06 00:00:00,25000.0,0,0.0,0,0.0,0.0,431.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,21750.0,0.0,0.0
6275,/company/sitewit,SiteWit,search,2325000,operating,USA,FL,Tampa,Tampa,2,2011-01-01,1,2011-Q1,2011,2007-03-01,2013-06-16,2012-08-01,1004 days 00:00:00.000000000,-1402.0,897 days 00:00:00.000000000,2013-06-16 00:00:00,1500000.0,897.0,2007-03-01 00:00:00,825000.0,0,0.0,0,0.0,0.0,-1402.0,0.0,0,0,0,0,0,21.72111111,0.89,1335000.0,734250.0,0.0,0.0
6276,/company/sitime,SiTime,semiconductor,20000000,operating,USA,CA,SF Bay,Sunnyvale,1,2005-01-01,1,2005-Q1,2005,2011-05-27,2011-05-27,2011-06-17,3195 days 00:00:00.000000000,2337.0,2337 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.72727273,0.78,0.0,0.0,0.0,0.0
6277,/company/sittercity,Sittercity,web,30600000,operating,USA,IL,Chicago,Chicago,3,2001-01-01,1,2001-Q1,2001,2009-01-30,2011-04-27,2012-01-01,4656 days 00:00:00.000000000,2951.0,3768 days 00:00:00.000000000,2009-01-30 00:00:00,7500000.0,2951.0,0,0.0,2009-09-01 00:00:00,500000.0,0,0.0,0.0,0.0,3165.0,0,0,0,0,0,16.88888889,0.7,5250000.0,0.0,350000.0,0.0
6278,/company/sixintel,SixIntel,software,250000,closed,USA,DC,Washington DC,Washington,1,2011-07-04,7,2011-Q3,2011,2011-12-01,2011-12-01,2012-05-30,820 days 00:00:00.000000000,150.0,150 days 00:00:00.000000000,0,0.0,0.0,2011-12-01 00:00:00,250000.0,0,0.0,0,0.0,0.0,150.0,0.0,0,0,0,0,0,21.72111111,0.89,0.0,222500.0,0.0,0.0
6279,/company/sizeseeker,SIZESEEKER,software,475000,operating,USA,NY,New York,New York,1,2012-06-01,6,2012-Q2,2012,2012-10-18,2012-10-18,2012-06-01,487 days 00:00:00.000000000,139.0,139 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,0.0,0.0,0.0
6280,/company/skedgeme,skedge.me,software,1600000,operating,USA,NY,New York,New York,1,2010-01-01,1,2010-Q1,2010,2012-03-16,2012-03-16,2012-04-01,1369 days 00:00:00.000000000,805.0,805 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,0.0,0.0,0.0
6281,/company/sketchfab,Sketchfab,software,618000,operating,USA,NY,New York,New York,2,2012-05-15,5,2012-Q2,2012,2013-01-29,2013-04-02,2013-04-01,504 days 00:00:00.000000000,259.0,322 days 00:00:00.000000000,0,0.0,0.0,2013-01-29 00:00:00,618000.0,0,0.0,0,0.0,0.0,259.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,562380.0,0.0,0.0
6282,/company/skiapps-com,SkiApps.com,mobile,750000,operating,USA,NY,Briarcliff Manor,Briarcliff Manor,1,2011-01-01,1,2011-Q1,2011,2011-01-01,2011-01-01,2011-01-01,1004 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2011-01-01 00:00:00,750000.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.72111111,0.89,0.0,667500.0,0.0,0.0
6283,/company/skift,Skift,news,1100000,operating,USA,NY,New York,New York,2,2012-01-30,1,2012-Q1,2012,2013-05-15,2013-08-16,2013-05-15,610 days 00:00:00.000000000,471.0,564 days 00:00:00.000000000,0,0.0,0.0,2013-05-15 00:00:00,1100000.0,0,0.0,0,0.0,0.0,471.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,1001000.0,0.0,0.0
6284,/company/skillhound,SkillHound,other,20000,operating,USA,MA,Boston,Boston,1,2011-11-30,11,2011-Q4,2011,2013-02-28,2013-02-28,2011-11-30,671 days 00:00:00.000000000,456.0,456 days 00:00:00.000000000,0,0.0,0.0,2013-02-28 00:00:00,20000.0,0,0.0,0,0.0,0.0,456.0,0.0,0,0,1,0,0,21.72111111,0.89,0.0,17800.0,0.0,0.0
6285,/company/skillshare,Skillshare,education,4650000,operating,USA,NY,New York,New York,3,2010-11-01,11,2010-Q4,2010,2011-05-01,2013-01-31,2013-01-31,1065 days 00:00:00.000000000,181.0,822 days 00:00:00.000000000,2011-08-16 00:00:00,3100000.0,288.0,2011-05-01 00:00:00,550000.0,2013-01-31 00:00:00,1000000.0,0,0.0,0.0,181.0,822.0,0,1,0,0,0,21.02585859,0.87,2697000.0,478500.0,870000.0,0.0
6286,/company/skillslate,SkillSlate,web,1100000,acquired,USA,NY,New York,New York,1,2009-01-01,1,2009-Q1,2009,2010-10-20,2010-10-20,2010-12-01,1734 days 00:00:00.000000000,657.0,657 days 00:00:00.000000000,0,0.0,0.0,2010-10-20 00:00:00,1100000.0,0,0.0,0,0.0,0.0,657.0,0.0,0,1,0,0,0,20.67040404,0.85,0.0,935000.0,0.0,0.0
6287,/company/skillsurvey,SkillSurvey,software,1800000,operating,USA,PA,Philadelphia,Wayne,1,2002-01-01,1,2002-Q1,2002,2008-05-05,2008-05-05,2011-01-01,4291 days 00:00:00.000000000,2316.0,2316 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2008-05-05 00:00:00,1800000.0,0,0.0,0.0,0.0,2316.0,0,0,0,0,0,17.16969697,0.71,0.0,0.0,1278000.0,0.0
6288,/company/skimatalk,SkimaTalk,education,100000,operating,USA,CA,SF Bay,Berkeley,1,2012-01-01,1,2012-Q1,2012,2012-10-24,2012-10-24,2012-01-01,639 days 00:00:00.000000000,297.0,297 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-10-24 00:00:00,100000.0,0,0.0,0.0,0.0,297.0,1,0,0,0,0,22.19131313,0.91,0.0,0.0,91000.0,0.0
6289,/company/skimble,Skimble,mobile,20000,operating,USA,CA,SF Bay,San Francisco,1,2009-01-01,1,2009-Q1,2009,2011-05-01,2011-05-01,2012-09-10,1734 days 00:00:00.000000000,850.0,850 days 00:00:00.000000000,0,0.0,0.0,2011-05-01 00:00:00,20000.0,0,0.0,0,0.0,0.0,850.0,0.0,1,0,0,0,0,20.67040404,0.85,0.0,17000.0,0.0,0.0
6290,/company/skinit,"Skinit, Inc.",manufacturing,12000000,operating,USA,CA,San Diego,San Diego,1,2003-01-01,1,2003-Q1,2003,2011-06-09,2011-06-09,2010-07-20,3926 days 00:00:00.000000000,3081.0,3081 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.58181818,0.73,0.0,0.0,0.0,0.0
6291,/company/skinnyprice,SKINNYprice,software,100000,operating,USA,CA,SF Bay,San Francisco,1,2011-05-09,5,2011-Q2,2011,2012-07-29,2012-07-29,2013-08-29,876 days 00:00:00.000000000,447.0,447 days 00:00:00.000000000,0,0.0,0.0,2012-07-29 00:00:00,100000.0,0,0.0,0,0.0,0.0,447.0,0.0,1,0,0,0,0,21.72111111,0.89,0.0,89000.0,0.0,0.0
6292,/company/skiphop-com,Skip Hop,ecommerce,1600000,operating,USA,NY,New York,New York,1,2003-11-20,11,2003-Q4,2003,2007-01-01,2007-01-01,2003-11-20,3603 days 00:00:00.000000000,1138.0,1138 days 00:00:00.000000000,2007-01-01 00:00:00,1600000.0,1138.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,17.58181818,0.73,1168000.0,0.0,0.0,0.0
6293,/company/skorpios-technologies,Skorpios Technologies,health,23000000,operating,USA,NM,Albuquerque,Albuquerque,3,2009-01-01,1,2009-Q1,2009,2010-08-30,2011-11-29,2011-11-20,1734 days 00:00:00.000000000,606.0,1062 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-08-30 00:00:00,2000000.0,0,0.0,0.0,0.0,606.0,0,0,0,0,0,20.67040404,0.85,0.0,0.0,1700000.0,0.0
6294,/company/skout,Skout,social,22000000,operating,USA,CA,SF Bay,San Francisco,2,2007-01-01,1,2007-Q1,2007,2010-07-01,2012-04-03,2013-09-06,2465 days 00:00:00.000000000,1277.0,1919 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-07-01 00:00:00,22000000.0,0,0.0,0.0,0.0,1277.0,1,0,0,0,0,19.94363636,0.82,0.0,0.0,18040000.0,0.0
6295,/company/skweez,Skweez,messaging,940000,operating,USA,UT,Salt Lake City,Salt Lake City,1,2004-03-01,3,2004-Q1,2004,2012-04-01,2012-04-01,2007-03-01,3501 days 00:00:00.000000000,2953.0,2953 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2012-04-01 00:00:00,940000.0,0,0.0,0.0,0.0,2953.0,0,0,0,0,0,18.08080808,0.75,0.0,0.0,705000.0,0.0
6296,/company/skybox-imaging,Skybox Imaging,photo_video,91000000,operating,USA,CA,SF Bay,Mountain View,3,2009-01-05,1,2009-Q1,2009,2009-07-31,2012-04-17,2013-02-19,1730 days 00:00:00.000000000,207.0,1198 days 00:00:00.000000000,2009-07-31 00:00:00,3000000.0,207.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.67040404,0.85,2550000.0,0.0,0.0,0.0
6297,/company/skybox-security,Skybox Security,security,17754000,operating,USA,CA,SF Bay,San Jose,4,2002-01-01,1,2002-Q1,2002,2006-03-28,2011-11-01,2011-01-01,4291 days 00:00:00.000000000,1547.0,3591 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-11-01 00:00:00,6000000.0,0,0.0,0.0,0.0,3591.0,1,0,0,0,0,17.16969697,0.71,0.0,0.0,4260000.0,0.0
6298,/company/skycross,Skycross,manufacturing,37500000,operating,USA,FL,Viera,Viera,3,2000-01-01,1,2000-Q1,2000,2009-02-03,2012-07-09,2000-01-01,5022 days 00:00:00.000000000,3321.0,4573 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-02-03 00:00:00,23000000.0,0,0.0,0.0,0.0,3321.0,0,0,0,0,0,16.39393939,0.68,0.0,0.0,15640000.000000002,0.0
6299,/company/skyera,Skyera,enterprise,51600000,operating,USA,CA,SF Bay,San Jose,1,2010-01-01,1,2010-Q1,2010,2013-02-21,2013-02-21,2013-03-13,1369 days 00:00:00.000000000,1147.0,1147 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,0.0,0.0,0.0
6300,/company/skyfire,Skyfire Labs,enterprise,40800000,acquired,USA,CA,SF Bay,Mountain View,5,2006-04-01,4,2006-Q2,2006,2007-06-01,2012-10-12,2013-02-14,2740 days 00:00:00.000000000,426.0,2386 days 00:00:00.000000000,2007-06-01 00:00:00,4800000.0,426.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.36363636,0.8,3840000.0,0.0,0.0,0.0
6301,/company/skyfuel,SkyFuel,cleantech,17000000,operating,USA,CO,Denver,Arvada,1,2007-01-01,1,2007-Q1,2007,2008-04-01,2008-04-01,2011-01-01,2465 days 00:00:00.000000000,456.0,456 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.94363636,0.82,0.0,0.0,0.0,0.0
6302,/company/skygrid,SkyGrid,web,13250000,operating,USA,CA,SF Bay,Sunnyvale,2,2005-03-01,3,2005-Q1,2005,2006-01-01,2008-08-06,2012-01-20,3136 days 00:00:00.000000000,306.0,1254 days 00:00:00.000000000,2006-01-01 00:00:00,2250000.0,306.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.72727273,0.78,1755000.0,0.0,0.0,0.0
6303,/company/skyhook-wireless,Skyhook Wireless,web,16800000,operating,USA,MA,Boston,Boston,3,2003-01-01,1,2003-Q1,2003,2004-01-01,2007-07-16,2012-05-24,3926 days 00:00:00.000000000,365.0,1657 days 00:00:00.000000000,2004-01-01 00:00:00,1800000.0,365.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,17.58181818,0.73,1314000.0,0.0,0.0,0.0
6304,/company/skylight-healthcare-systems,Skylight Healthcare Systems,health,15950000,operating,USA,CA,San Diego,San Diego,3,1999-01-01,1,1999-Q1,1999,2011-10-25,2013-07-23,2013-01-01,5387 days 00:00:00.000000000,4680.0,5317 days 00:00:00.000000000,0,0.0,0.0,2011-10-25 00:00:00,950000.0,0,0.0,0,0.0,0.0,4680.0,0.0,1,0,0,0,0,15.82828283,0.66,0.0,627000.0,0.0,0.0
6305,/company/skyonic,Skyonic,cleantech,131000000,operating,USA,TX,Austin,Austin,4,2005-01-01,1,2005-Q1,2005,2010-02-08,2013-06-25,2011-05-01,3195 days 00:00:00.000000000,1864.0,3097 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,18.72727273,0.78,0.0,0.0,0.0,0.0
6306,/company/skypilot-networks,SkyPilot Networks,mobile,68400000,acquired,USA,CA,SF Bay,Santa Clara,4,2000-01-01,1,2000-Q1,2000,2001-01-01,2008-04-01,2008-01-01,5022 days 00:00:00.000000000,366.0,3013 days 00:00:00.000000000,2001-01-01 00:00:00,29000000.0,366.0,0,0.0,2006-01-01 00:00:00,21000000.0,0,0.0,0.0,0.0,2192.0,1,0,0,0,0,16.39393939,0.68,19720000.0,0.0,14280000.000000002,0.0
6307,/company/skyrider,Skyrider,software,17000000,closed,USA,CA,SF Bay,Mountain View,2,2003-01-01,1,2003-Q1,2003,2006-10-23,2008-03-05,2006-08-03,3926 days 00:00:00.000000000,1391.0,1890 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2006-10-23 00:00:00,12000000.0,0,0.0,0.0,0.0,1391.0,1,0,0,0,0,17.58181818,0.73,0.0,0.0,8760000.0,0.0
6308,/company/skyscraper,Skyscraper,advertising,500000,operating,USA,CA,SF Bay,San Francisco,2,2012-01-01,1,2012-Q1,2012,2012-05-22,2012-12-03,2013-05-28,639 days 00:00:00.000000000,142.0,337 days 00:00:00.000000000,0,0.0,0.0,2012-05-22 00:00:00,500000.0,0,0.0,0,0.0,0.0,142.0,0.0,1,0,0,0,0,22.19131313,0.91,0.0,455000.0,0.0,0.0
6309,/company/skytap,Skytap,enterprise,23000000,operating,USA,WA,Seattle,Seattle,3,2006-01-01,1,2006-Q1,2006,2007-08-01,2010-12-31,2013-07-01,2830 days 00:00:00.000000000,577.0,1825 days 00:00:00.000000000,2007-08-01 00:00:00,6000000.0,577.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,19.36363636,0.8,4800000.0,0.0,0.0,0.0
6310,/company/skytide,Skytide,software,6000000,operating,USA,CA,SF Bay,Oakland,1,2004-01-01,1,2004-Q1,2004,2005-08-15,2005-08-15,2008-11-01,3561 days 00:00:00.000000000,592.0,592 days 00:00:00.000000000,2005-08-15 00:00:00,6000000.0,592.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.08080808,0.75,4500000.0,0.0,0.0,0.0
6311,/company/skytree,Skytree,analytics,21575000,operating,USA,CA,SF Bay,San Jose,4,2012-01-01,1,2012-Q1,2012,2012-02-23,2013-04-30,2013-01-01,639 days 00:00:00.000000000,53.0,485 days 00:00:00.000000000,2012-02-23 00:00:00,19500000.0,53.0,0,0.0,2012-10-23 00:00:00,1000000.0,0,0.0,0.0,0.0,296.0,1,0,0,0,0,22.19131313,0.91,17745000.0,0.0,910000.0,0.0
6312,/company/skyvu-pictures,SkyVu Entertainment,games_video,1200000,operating,USA,NE,Omaha,Omaha,1,2009-01-01,1,2009-Q1,2009,2012-08-14,2012-08-14,2012-08-01,1734 days 00:00:00.000000000,1321.0,1321 days 00:00:00.000000000,0,0.0,0.0,2012-08-14 00:00:00,1200000.0,0,0.0,0,0.0,0.0,1321.0,0.0,0,0,0,0,0,20.67040404,0.85,0.0,1020000.0,0.0,0.0
6313,/company/skyword,Skyword,search,14456000,operating,USA,MA,Boston,Boston,4,2010-12-20,12,2010-Q4,2010,2011-03-04,2013-05-17,2013-05-23,1016 days 00:00:00.000000000,74.0,879 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-12-19 00:00:00,6000000.0,0,0.0,0.0,0.0,364.0,0,0,1,0,0,21.02585859,0.87,0.0,0.0,5220000.0,0.0
6314,/company/slacker,Slacker,music,73100000,operating,USA,CA,San Diego,San Diego,6,2006-01-01,1,2006-Q1,2006,2007-06-01,2011-02-10,2013-07-25,2830 days 00:00:00.000000000,516.0,1866 days 00:00:00.000000000,2007-06-01 00:00:00,13500000.0,516.0,0,0.0,2009-01-29 00:00:00,5000000.0,0,0.0,0.0,0.0,1124.0,1,0,0,0,0,19.36363636,0.8,10800000.0,0.0,4000000.0,0.0
6315,/company/slated,Slated,web,2000000,operating,USA,NY,New York,New York,1,2010-04-01,4,2010-Q2,2010,2012-03-19,2012-03-19,2012-04-01,1279 days 00:00:00.000000000,718.0,718 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,0.0,0.0,0.0
6316,/company/sleep-fm,Sleep.FM,hardware,15000,operating,USA,PA,Philadelphia,Philadelphia,1,2006-11-01,11,2006-Q4,2006,2008-09-30,2008-09-30,2008-09-04,2526 days 00:00:00.000000000,699.0,699 days 00:00:00.000000000,0,0.0,0.0,2008-09-30 00:00:00,15000.0,0,0.0,0,0.0,0.0,699.0,0.0,0,0,0,0,0,19.36363636,0.8,0.0,12000.0,0.0,0.0
6317,/company/sli-systems,SLI Systems,web,1000000,operating,USA,CA,SF Bay,San Jose,1,2001-08-01,8,2001-Q3,2001,2007-12-11,2007-12-11,2013-05-31,4444 days 00:00:00.000000000,2323.0,2323 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2007-12-11 00:00:00,1000000.0,0,0.0,0.0,0.0,2323.0,1,0,0,0,0,16.88888889,0.7,0.0,0.0,700000.0,0.0
6318,/company/project-slice,Slice,web,32400000,operating,USA,CA,SF Bay,Palo Alto,2,2010-01-01,1,2010-Q1,2010,2011-05-25,2013-08-23,2011-10-25,1369 days 00:00:00.000000000,509.0,1330 days 00:00:00.000000000,2011-05-25 00:00:00,9400000.0,509.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,8178000.0,0.0,0.0,0.0
6319,/company/slide,Slide,public_relations,78000000,acquired,USA,CA,SF Bay,San Francisco,4,2005-08-01,8,2005-Q3,2005,2005-01-01,2008-01-01,2012-05-17,2983 days 00:00:00.000000000,-212.0,883 days 00:00:00.000000000,2005-01-01 00:00:00,0.0,-212.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.72727273,0.78,0.0,0.0,0.0,0.0
6320,/company/slimesandwich,Slime Sandwich,games_video,2750000,operating,USA,CO,Denver,Denver,2,2009-01-01,1,2009-Q1,2009,2009-10-01,2010-03-31,2009-10-01,1734 days 00:00:00.000000000,273.0,454 days 00:00:00.000000000,0,0.0,0.0,2009-10-01 00:00:00,1000000.0,2010-03-31 00:00:00,1750000.0,0,0.0,0.0,273.0,454.0,0,0,0,0,0,20.67040404,0.85,0.0,850000.0,1487500.0,0.0
6321,/company/slingjot,Slingjot,software,1200000,operating,USA,CA,SF Bay,San Mateo,2,2011-03-11,3,2011-Q1,2011,2011-03-11,2013-02-26,2011-09-01,935 days 00:00:00.000000000,0.0,718 days 00:00:00.000000000,0,0.0,0.0,2011-03-11 00:00:00,500000.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.72111111,0.89,0.0,445000.0,0.0,0.0
6322,/company/slingpage,Slingpage,software,2250000,operating,USA,FL,Estero,Estero,1,2007-08-01,8,2007-Q3,2007,2007-12-01,2007-12-01,2010-11-02,2253 days 00:00:00.000000000,122.0,122 days 00:00:00.000000000,2007-12-01 00:00:00,2250000.0,122.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.94363636,0.82,1845000.0,0.0,0.0,0.0
6323,/company/slinky,Slinky,search,250000,operating,USA,CA,SF Bay,Mountain View,1,2010-12-10,12,2010-Q4,2010,2012-07-05,2012-07-05,2013-09-05,1026 days 00:00:00.000000000,573.0,573 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,0.0,0.0,0.0
6324,/company/slipstream,Slipstream,web,20000,closed,USA,CA,SF Bay,Oakland,1,2010-06-01,6,2010-Q2,2010,2010-08-31,2010-08-31,2011-03-12,1218 days 00:00:00.000000000,91.0,91 days 00:00:00.000000000,0,0.0,0.0,2010-08-31 00:00:00,20000.0,0,0.0,0,0.0,0.0,91.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,17400.0,0.0,0.0
6325,/company/smaato,Smaato,advertising,18000000,operating,USA,CA,SF Bay,San Francisco,4,2005-08-18,8,2005-Q3,2005,2008-01-01,2011-06-01,2012-03-01,2966 days 00:00:00.000000000,866.0,2113 days 00:00:00.000000000,2008-01-01 00:00:00,3500000.0,866.0,0,0.0,2011-01-26 00:00:00,7000000.0,0,0.0,0.0,0.0,1987.0,1,0,0,0,0,18.72727273,0.78,2730000.0,0.0,5460000.0,0.0
